"Account","Order Date","ChannelAdvisor Order ID","Site Name","SKU","Quantity","Shipment Status Date","Distribution Center","Requested Shipping Carrier Name","Requested Shipping Class Name"
"BW - MISHON","1/23/2023 1:12 PM","6640076","eBay Motors Fixed Price US","15MIS_C-SMO-0002","1","1/23/2023 3:01 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:13 PM","6640195","Amazon Seller Central - US","15MIS_C-CCH-0033_MPK3","1","1/23/2023 1:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:14 PM","6640197","Amazon Seller Central - US","15MIS_K-RCA-0002","1","1/23/2023 2:01 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:14 PM","6640198","Amazon Seller Central - US","15MIS_K-CAX-0063","1","1/23/2023 2:30 PM","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:15 PM","6640164","Amazon Seller Central - US","15MIS_C-BLD-0008_MPK2","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 1:16 PM","6640165","Amazon Seller Central - US","15MIS_C-SMO-0047","1","1/23/2023 2:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 1:19 PM","6640249","Amazon Seller Central - CA","15MIS_K-CVB-0018","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 1:20 PM","6640456","Walmart Marketplace","15KIT_MK1001702","1","","MISHONC - Chesterfield","Walmart","Express"
"BW - MISHON","1/23/2023 1:22 PM","6640166","Amazon Seller Central - US","15MIS_C-SMO-0024","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:22 PM","6640138","eBay Motors Fixed Price US","15PRN_3489-16","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 1:23 PM","6640250","Amazon Seller Central - CA","15MIS_K-AXC-0006","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 1:25 PM","6640140","eBay Motors Fixed Price US","15KIT_MK1005885","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:27 PM","6640167","Amazon Seller Central - US","15MIS_C-SMO-0037","1","1/23/2023 2:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:27 PM","6640139","eBay Motors Fixed Price US","15MIS_C-SMO-0032","1","1/23/2023 3:06 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:28 PM","6640169","Amazon Seller Central - US","15KIT_MK1002921","1","1/23/2023 2:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON CAD","23/01/2023 1:29 PM","6640300","Amazon Seller Central - CA","15MIS_K-PAD-0463","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 1:29 PM","6640168","Amazon Seller Central - US","15MIS_C-SSL-0009","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:29 PM","6640203","Shopify","15MIS_C-SSL-0022","4","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 1:32 PM","6640241","Amazon Seller Central - US","15MIS_C-CCH-0134_MPK4","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:33 PM","6640171","eBay Motors Fixed Price US","15MIS_C-CBL-0954","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:34 PM","6640242","Amazon Seller Central - US","15MIS_K-CAX-0023","1","1/23/2023 3:06 PM","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:34 PM","6640174","eBay Motors Fixed Price US","15MIS_C-SSL-0058_GHO1","2","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:34 PM","6640233","Shopify","15MIS_K-PAD-0019_MPK3","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 1:40 PM","6640190","Checkout Direct","15MIS_C-BCH-0001","1","1/23/2023 2:01 PM","MISHONC - Chesterfield","",""
"BW - MISHON","1/23/2023 1:41 PM","6640230","Amazon Seller Central - US","15MIS_C-BLD-0049_MPK3","1","1/23/2023 2:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 1:44 PM","6640275","Amazon Seller Central - US","15KIT_MK1003420","1","1/23/2023 2:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:44 PM","6640276","Amazon Seller Central - US","15KIT_MK1003420","1","1/23/2023 2:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:48 PM","6640221","eBay Fixed Price US","15MIS_C-CCH-0155_MPK2","1","1/23/2023 2:57 PM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:48 PM","6640216","eBay Motors Fixed Price US","15PRN_1450-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:50 PM","6640231","Amazon Seller Central - US","15MIS_C-CCH-0003_MPK3","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:51 PM","6640218","eBay Motors Fixed Price US","15MIS_K-PAD-0394","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:54 PM","6640277","Amazon Seller Central - US","15MIS_K-CAX-0132_MPK2","1","1/23/2023 5:55 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 1:56 PM","6640244","eBay Motors Fixed Price US","15MIS_K-TRE-0081","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:56 PM","6640281","Amazon Seller Central - US","15MIS_C-BLT-0091","1","1/23/2023 3:09 PM","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:56 PM","6640280","Amazon Seller Central - US","15MIS_C-CBL-0852","1","1/23/2023 3:06 PM","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:56 PM","6640278","Amazon Seller Central - US","15MIS_K-CAX-0060_MPK2","1","1/23/2023 2:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:57 PM","6640279","Amazon Seller Central - US","15MIS_C-SPN-0035_MPK3","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 2:02 PM","6640390","Amazon Seller Central - CA","15MIS_C-SMO-0161","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 2:03 PM","6640282","Amazon Seller Central - US","15KIT_MK1003414","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:04 PM","6640283","Amazon Seller Central - US","15MIS_C-DIF-0002","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:05 PM","6640323","Amazon Seller Central - US","15MIS_C-BLT-0058","2","1/23/2023 2:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:06 PM","6640257","eBay Motors Fixed Price US","15MIS_K-CRB-0037","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:07 PM","6640284","Amazon Seller Central - US","15MIS_C-SMO-0077","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 2:07 PM","6640391","Amazon Seller Central - CA","15MIS_C-BLD-0003_MPK3","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON CAD","23/01/2023 2:09 PM","6640392","Amazon Seller Central - CA","15MIS_C-SMO-0013","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 2:09 PM","6640285","Amazon Seller Central - US","15MIS_C-CCH-0198","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:10 PM","6640339","Amazon Seller Central - US","15MIS_C-SPN-0031","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:11 PM","6640286","Amazon Seller Central - US","15MIS_C-CCH-0136_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:12 PM","6640287","Amazon Seller Central - US","15MIS_C-BLD-0166_MPK3","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:13 PM","6640291","eBay Fixed Price US","15MIS_C-CCH-0059_MPK2","1","1/23/2023 3:03 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:14 PM","6640288","eBay Motors Fixed Price US","15MIS_K-CAX-0046_MPK2","1","","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:15 PM","6640341","Amazon Seller Central - US","15MIS_C-BLD-0167_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:19 PM","6640342","Amazon Seller Central - US","15MIS_C-CBL-0846","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:21 PM","6640343","Amazon Seller Central - US","15MIS_C-CCH-0033_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:21 PM","6640389","Amazon Seller Central - US","15MIS_C-CCH-0135_MPK3","1","1/23/2023 2:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:22 PM","6640344","Amazon Seller Central - US","15MIS_C-CCH-0033","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:23 PM","6640438","Amazon Seller Central - US","15KIT_MK1006190","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON CAD","23/01/2023 2:24 PM","6640449","Amazon Seller Central - CA","15MIS_C-IDL-0035","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 2:24 PM","6640345","Amazon Seller Central - US","15MIS_C-BLB-0011","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:25 PM","6640318","eBay Motors Fixed Price US","15MIS_C-SMO-0100","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:25 PM","6640346","Amazon Seller Central - US","15MIS_C-CCH-0034_MPK3","1","","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 2:25 PM","6640440","Amazon Seller Central - US","15MIS_C-RTR-0368_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:26 PM","6640351","Amazon Seller Central - US","15MIS_C-CGB-0020","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:26 PM","6640351","Amazon Seller Central - US","15MIS_C-CGB-0024","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:26 PM","6640465","Amazon Seller Central - US","15MIS_C-CCH-0004","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:26 PM","6640465","Amazon Seller Central - US","15KIT_MK1002908","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:26 PM","6640465","Amazon Seller Central - US","15MIS_C-CCH-0089","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:26 PM","6640348","Amazon Seller Central - US","15MIS_C-IDL-0027_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:26 PM","6640347","Amazon Seller Central - US","15MIS_K-PAD-0390_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:26 PM","6640447","Amazon Seller Central - US","15KIT_MK1000928","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:27 PM","6640327","eBay Motors Fixed Price US","15MIS_K-PST-0016","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 2:29 PM","6640491","Amazon Seller Central - CA","15MIS_K-CAX-0032_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 2:29 PM","6640490","Amazon Seller Central - CA","15MIS_C-CCR-0013","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 2:31 PM","6640350","Amazon Seller Central - US","15MIS_C-SPN-0002_MPK3","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:31 PM","6640352","Amazon Seller Central - US","15MIS_C-BLT-0009","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:33 PM","6640353","Amazon Seller Central - US","15MIS_C-SPN-0004","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:33 PM","6640330","eBay Motors Fixed Price US","15MIS_C-SMO-0131","1","","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:35 PM","6640413","Amazon Seller Central - US","15MIS_C-SSL-0010","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:37 PM","6640448","Amazon Seller Central - US","15MIS_C-CCH-0078_MPK4","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:38 PM","6640409","Amazon Seller Central - US","15MIS_K-CAX-0037_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:38 PM","6640384","eBay Motors Fixed Price US","15MIS_K-CVB-0118","2","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:39 PM","6640411","Amazon Seller Central - US","15MIS_C-DCH-0346","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:40 PM","6640457","Amazon Seller Central - US","15MIS_C-CCH-0002_MPK4","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:43 PM","6640412","Amazon Seller Central - US","15MIS_C-SMO-0131","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:43 PM","6640418","Amazon Seller Central - US","15MIS_C-CCH-0177","1","","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:43 PM","6640395","eBay Fixed Price US","15MIS_C-PTO-0194","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 2:44 PM","6640492","Amazon Seller Central - CA","15MIS_C-CCH-0001_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 2:45 PM","6640419","Amazon Seller Central - US","15MIS_C-ISA-0003","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:45 PM","6640414","Amazon Seller Central - US","15MIS_C-BLD-0163_MPK3","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:45 PM","6640397","eBay Motors Fixed Price US","15MIS_C-BCH-0001","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:45 PM","6640415","Amazon Seller Central - US","15MIS_C-BLT-0210","4","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:45 PM","6640455","Shopify","15KIT_MK1001133","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 2:46 PM","6640393","eBay Motors Fixed Price US","15PRN_7715-1","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:47 PM","6640396","eBay Motors Fixed Price US","15MIS_C-RTR-0016_MPK2","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:47 PM","6640416","Amazon Seller Central - US","15MIS_C-BLD-0184_MPK9","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:47 PM","6640420","Amazon Seller Central - US","15MIS_C-CBL-0716","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:47 PM","6640420","Amazon Seller Central - US","15MIS_C-CBL-0504","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:48 PM","6640417","Amazon Seller Central - US","15MIS_C-BLT-0173","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:49 PM","6640398","eBay Motors Fixed Price US","15KIT_MK1007697","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:49 PM","6640431","eBay Motors Fixed Price US","15MIS_C-SMO-0127","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 2:50 PM","6640537","Amazon Seller Central - CA","15MIS_C-BLT-0169","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:50 PM","6640432","eBay Motors Fixed Price US","15MIS_C-BCH-0001","5","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:51 PM","6640423","Amazon Seller Central - US","15MIS_C-RTR-0127","1","","MISHON - New Dundee","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:51 PM","6640423","Amazon Seller Central - US","15MIS_K-CAX-0026","1","","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:51 PM","6640468","Amazon Seller Central - US","15KIT_MK1005728","1","","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:51 PM","6640424","Amazon Seller Central - US","15MIS_C-CCH-0218_MPK4","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:51 PM","6640424","Amazon Seller Central - US","15MIS_C-CCH-0005_MPK3","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:51 PM","6640424","Amazon Seller Central - US","15MIS_C-CCH-0179_MPK4","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:52 PM","6640421","Amazon Seller Central - US","15MIS_C-BJT-0021_MPK4","1","","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 2:52 PM","6640422","Amazon Seller Central - US","15MIS_K-PAD-0393","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:52 PM","6640433","eBay Fixed Price US","15KIT_MK1002919","1","","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:52 PM","6640434","eBay Fixed Price US","15MIS_C-PTO-0121","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 2:55 PM","6640477","Amazon Seller Central - US","15MIS_C-SPN-0001_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:55 PM","6640520","Amazon Seller Central - US","15KIT_MK1001132","1","","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:55 PM","6640522","Walmart Marketplace","15MIS_K-PAD-0404","1","","MISHONC - Chesterfield","Walmart","Standard"
"BW - MISHON","1/23/2023 2:55 PM","6640478","Amazon Seller Central - US","15MIS_C-SMO-0032","1","","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:56 PM","6640479","Amazon Seller Central - US","15MIS_K-PAD-0056_MPK2","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:57 PM","6640480","Amazon Seller Central - US","15MIS_K-CAX-0043_MPK2","1","","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:57 PM","6640481","Amazon Seller Central - US","15KIT_MK1005780","1","","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 2:59 PM","6640521","Amazon Seller Central - US","15MIS_C-CCH-0034_MPK3","1","","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 2:59 PM","6640487","Amazon Seller Central - US","15MIS_C-SPN-0079","2","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 2:59 PM","6640452","eBay Motors Fixed Price US","15MIS_C-BCH-0002","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 3:01 PM","6640645","Walmart Marketplace","15MIS_C-SSL-0093","1","","MISHONC - Chesterfield","Walmart","Express"
"BW - MISHON","1/23/2023 3:02 PM","6640483","Amazon Seller Central - US","15MIS_C-BLT-0002","1","","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 3:03 PM","6640482","Amazon Seller Central - US","15MIS_K-RPG-0005","1","","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 3:04 PM","6640624","Amazon Seller Central - US","15MIS_C-PTO-0211","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 3:04 PM","6640484","Amazon Seller Central - US","15MIS_C-CCH-0152","1","","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 3:04 PM","6640485","Amazon Seller Central - US","15MIS_K-CAX-0040_MPK2","1","","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 3:05 PM","6640489","Shopify","15MIS_C-ISA-0003","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON CAD","23/01/2023 3:06 PM","6640585","Amazon Seller Central - CA","15MIS_C-SMO-0118","2","","MISHON - New Dundee","Amazon Merchants@","Expedited"
